,s_0_ma,s_0_me,s_0_vol,s_0_nb,s_0_freq,s_0_ratio,s_0_ratio2,s_1_ma,s_1_me,s_1_vol,s_1_nb,s_1_freq,s_1_ratio,s_1_ratio2,s_2_ma,s_2_me,s_2_vol,s_2_nb,s_2_freq,s_2_ratio,s_2_ratio2,s_3_ma,s_3_me,s_3_vol,s_3_nb,s_3_freq,s_3_ratio,s_3_ratio2,s_4_ma,s_4_me,s_4_vol,s_4_nb,s_4_freq,s_4_ratio,s_4_ratio2,s_5_ma,s_5_me,s_5_vol,s_5_nb,s_5_freq,s_5_ratio,s_5_ratio2,s_6_ma,s_6_me,s_6_vol,s_6_nb,s_6_freq,s_6_ratio,s_6_ratio2,s_7_ma,s_7_me,s_7_vol,s_7_nb,s_7_freq,s_7_ratio,s_7_ratio2,s_8_ma,s_8_me,s_8_vol,s_8_nb,s_8_freq,s_8_ratio,s_8_ratio2,s_9_ma,s_9_me,s_9_vol,s_9_nb,s_9_freq,s_9_ratio,s_9_ratio2,target
1459085269,4723.9,-2.9815503074948753,333.7529140339343,13.0,0.022,1.259,1.228,8601.1,5.210613156447392,485.26864281251204,15.0,0.025,2.042,1.493,3161.5,-0.055565740570990486,267.1151526414232,12.0,0.019,1.258,1.245,3915.2,-0.9291845135914402,281.82195172639655,12.0,0.02,1.529,1.298,2644.7,-0.23592940117664707,194.6010067904563,16.0,0.026,1.077,1.331,3856.7,-3.556207396543391,283.61184469306244,10.0,0.016,1.641,1.275,11022.0,-0.16404726587890203,525.6395472081157,10.0,0.018,1.675,1.649,2846.4,-0.37526041232646123,263.74311132260834,17.0,0.03,1.162,1.264,3869.3,0.5097915034749421,307.0786234071154,11.0,0.018,1.081,1.236,10456.3,-1.760953984100265,698.6739720003392,9.0,0.015,1.231,1.407,34313687
1459680684,1696.9,0.26917884701921635,188.04683095272705,13.0,0.021,1.094,1.175,9767.5,0.5911401476642056,677.7272217205464,23.0,0.038,1.055,1.463,1956.9,-2.5060082331961135,186.79344422352492,13.0,0.025,1.239,1.24,2304.3,-0.5520241329311179,215.59251810312617,16.0,0.031,1.085,1.279,3126.6000000000004,-0.6485391910134831,147.04867284237756,9.0,0.016,1.386,1.76,2098.7,0.9835169413843102,257.61292016905315,25.0,0.041,1.188,1.142,4254.200000000001,-0.36769387176880386,320.76505700475974,15.0,0.033,1.145,1.512,5282.3,-1.1702471625472908,403.02989518621774,22.0,0.042,1.931,1.324,2256.3,-1.8083198613356444,236.66274003435794,17.0,0.027,1.25,1.177,4468.6,-6.415126414559757,422.1639523460959,13.0,0.025,1.001,1.347,9988879
1460750672,10857.4,-4.006716554724088,827.5180668938311,12.0,0.021,1.146,1.409,15501.9,2.929267845535908,999.9541078602467,18.0,0.029,1.188,1.584,10043.9,3.4119098015033082,653.9361305737534,9.0,0.015,1.253,1.453,8146.0,-2.1362477292045132,679.4740209435246,11.0,0.019,1.237,1.315,7327.9,0.3685605239912668,393.032728088625,9.0,0.014,1.173,1.761,8945.8,6.0659489008516525,912.443521693808,9.0,0.015,1.414,1.163,647.2,1.646639222679622,57.93508257394742,33.0,0.056,2.911,1.457,1028.4,-0.7078548690855152,87.2075683668969,18.0,0.03,4.936,1.717,11635.0,-0.10783153614106432,711.8051590117618,11.0,0.019,1.311,1.603,24451.5,-0.15811403143280944,1497.0879093803176,10.0,0.017,1.007,1.541,7898224
1460923158,1512.8000000000002,-2.8876018733021116,149.47611776229516,16.0,0.027,1.09,1.277,4619.8,-0.08413793103448276,511.0447764037415,22.0,0.037,1.244,1.386,1564.3000000000002,0.39946000899985,161.16538500668497,8.0,0.018,1.023,1.22,4709.700000000001,2.8833519441342643,312.52644756883717,28.0,0.047,1.811,1.482,1825.6,-0.09098181696971717,93.74104641213108,10.0,0.023,1.309,1.76,3717.3999999999996,-0.24496258395693404,384.01773504876724,16.0,0.025,1.008,1.252,5465.3,-1.3543940934317762,519.0072302909807,30.0,0.05,1.179,1.297,7663.3,-2.2568123864602256,393.6525927221908,17.0,0.029,2.218,1.643,1858.4,-0.9182180296995051,179.78967792801595,16.0,0.028,1.247,1.208,2630.1000000000004,1.5085748570857151,230.5068160397141,10.0,0.016,1.135,1.346,26020235
1461290290,3297.8,2.3643105948234195,365.25593377880364,6.0,0.012,1.274,1.166,5674.2,-0.30107831536141066,500.5094326172101,21.0,0.036,1.288,1.158,2428.4,-3.958917351377477,317.2713701394271,12.0,0.021,1.084,1.147,2918.3999999999996,0.3902601623306278,305.2110630879066,11.0,0.02,1.288,1.187,2061.6,0.19689671838802686,223.59016403905585,23.0,0.037,1.026,1.18,3095.6000000000004,6.289495175080416,487.6001087230324,2.0,0.006,1.062,1.031,3307.0,4.850719154680755,375.9688244906856,5.0,0.008,1.375,1.116,3579.2,-7.040749320844653,500.93171575215825,4.0,0.012,1.207,1.13,2692.8,3.1222646289228515,297.15107202417755,12.0,0.021,1.079,1.186,6486.6,4.522841285978567,791.1932221043448,12.0,0.022,1.113,1.134,28579888
1461319494,4820.7,-2.6721221312978116,432.97262960762885,8.0,0.013,1.021,1.405,9132.0,-2.068015533074449,486.76647217172115,9.0,0.018,1.031,1.656,5013.4,0.8276028732854452,487.33264723415664,13.0,0.021,1.596,1.171,3770.6000000000004,4.489491841802637,376.6715840565972,12.0,0.021,1.026,1.249,2038.3999999999999,0.5578073698771687,204.53354247226142,19.0,0.033,1.125,1.151,4853.8,10.882768620522992,691.2036941554405,9.0,0.015,1.026,1.115,5953.5,-6.294578423692938,688.8654018841955,15.0,0.032,1.068,1.195,5611.3,0.4622922951284145,647.0234311266722,8.0,0.014,1.252,1.155,4384.7,-4.133547774203763,369.11158975563643,6.0,0.011,1.029,1.588,10211.5,4.186313561440643,828.7875507772018,13.0,0.022,1.061,1.235,25063740
1461450381,5719.2,-2.601473308778187,502.42255376670124,5.0,0.013,1.734,1.269,16860.3,-0.1397976700388327,444.48794385309094,11.0,0.023,3.844,1.811,,,,0.0,0.0,0.0,0.0,4541.9,0.0712988116864719,355.1476661221107,10.0,0.021,1.161,1.22,3432.2,-0.03658272362127298,145.859883198191,14.0,0.025,1.361,1.599,14902.3,6.3147947534207765,2120.287291571427,7.0,0.011,1.085,1.099,3970.0,-3.878702021632973,506.28527021858724,8.0,0.015,1.019,1.123,6708.700000000001,10.298645022582956,886.0523374763205,13.0,0.02,1.024,1.148,4890.4,-1.9449842502624957,372.8116666373302,9.0,0.015,1.849,1.282,10398.0,-7.1619139681005315,625.3262311134149,7.0,0.02,1.697,1.44,26105778
1461706190,4416.200000000001,-1.220396326727888,447.3368420856311,14.0,0.023,1.082,1.249,,,,0.0,0.0,0.0,0.0,2531.3,-7.942117631372811,345.1214472027978,8.0,0.012,1.142,1.084,4175.0,1.8779520341327645,520.7439489644016,7.0,0.012,1.107,1.178,,-7.044401544401544,210.307384332911,1.0,0.0,0.0,0.0,12333.5,-17.13664772253796,1558.4043858297046,17.0,0.047,1.067,1.154,,,,0.0,0.0,0.0,0.0,8172.799999999999,2.562673955434076,759.1023029458134,4.0,0.009,2.124,1.388,2677.3,3.0054505748371145,353.548831152671,11.0,0.018,1.1,1.084,7184.6,-2.948950850819153,802.4961459364588,11.0,0.018,1.205,1.167,44016928
1462046575,3474.6,-1.7191880135331077,446.06930458869175,9.0,0.023,1.067,1.121,,,,0.0,0.0,0.0,0.0,2958.2,-1.913168113864769,383.34766957619775,11.0,0.021,1.231,1.149,4978.1,-19.777620372993784,649.2691497799633,7.0,0.013,1.159,1.078,2295.7,-0.04774920417993034,248.05089877382517,20.0,0.032,1.063,1.204,5505.1,0.23826269562173963,790.0797902292483,6.0,0.016,1.058,1.075,,,,0.0,0.0,0.0,0.0,4623.7,5.820069665505575,647.5477741108161,9.0,0.019,1.014,1.101,3375.8,1.1834136097731704,415.34224071553933,16.0,0.028,1.016,1.148,6307.5,9.724571257145714,806.1730363606815,18.0,0.032,1.014,1.122,42484145
1462188075,3802.0,-1.9307178213696439,358.0191162798052,9.0,0.016,1.185,1.181,,,,0.0,0.0,0.0,0.0,2950.3999999999996,-1.3820436326061232,302.15455482359823,7.0,0.014,1.087,1.124,3717.8999999999996,-12.559490675155415,417.99973441219765,6.0,0.011,1.288,1.195,2842.1,-0.6880218663022283,184.54657441249475,16.0,0.028,1.521,1.249,7608.900000000001,-26.914718088031865,940.5368244881415,6.0,0.012,1.077,1.089,5542.2,8.614573090448493,617.5145787531702,8.0,0.015,1.237,1.14,,,,0.0,0.0,0.0,0.0,3275.9,3.5890735154414095,315.2478048302675,15.0,0.029,1.556,1.126,7122.1,-3.650022499625006,678.2242546002384,9.0,0.017,1.353,1.216,6739164
1462667376,2986.3,-1.6448225862902286,271.8890845589991,12.0,0.025,1.118,1.263,,,,0.0,0.0,0.0,0.0,2659.9,-2.2671622139631005,235.98357418622822,10.0,0.02,1.117,1.413,4319.7,-3.3031449475842067,407.3396083028684,9.0,0.031,1.075,1.328,3177.6,0.22766287228546192,198.81138088483078,11.0,0.022,1.061,1.544,2645.9,1.0742820952984118,353.54283524980735,10.0,0.024,1.01,1.136,2906.5,-2.679272012133131,261.0739099158245,8.0,0.015,1.037,1.294,,,,0.0,0.0,0.0,0.0,4093.5,-1.6170063832269461,320.8157795901529,13.0,0.027,1.021,1.457,7687.299999999999,2.2180463658939016,625.9423817524278,11.0,0.022,1.011,1.349,13736452
1462800416,3840.1,1.2051132481125315,468.7120139936532,10.0,0.019,1.08,1.122,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,4418.9,-1.8891518474692088,461.3014932536215,12.0,0.021,1.365,1.153,2898.6000000000004,1.0332494458425694,260.4055808285999,22.0,0.04,1.412,1.209,3187.3,-11.131047815869735,505.06984983956767,4.0,0.007,1.029,1.028,6517.3,-10.532241129314512,434.27918760989735,3.0,0.004,2.142,1.613,3403.8,3.2229796170063834,476.8880085789356,6.0,0.017,1.003,1.11,4325.5,-2.392126797886702,478.80667045292626,14.0,0.025,1.338,1.134,7646.6,4.358860685655239,851.3285695573945,12.0,0.022,1.07,1.135,36949693
1463782910,2258.1000000000004,-1.525057915701405,241.25252723351687,13.0,0.022,1.269,1.205,5087.799999999999,-2.8534357760703988,414.0752944969611,13.0,0.023,1.188,1.466,1892.9,0.3226446225896235,197.5141754859312,10.0,0.015,1.078,1.154,2380.8,-1.7373543774270428,207.9818561603849,18.0,0.029,1.066,1.286,2017.6,-0.8242029299511675,180.70942660320932,14.0,0.023,1.227,1.351,1593.0,-1.8297361710638156,214.6042157715491,9.0,0.016,1.054,1.087,2221.7,1.6355560740654322,232.66395198476417,5.0,0.024,1.357,1.235,2081.1,-2.058382360293995,249.44327833990246,13.0,0.023,1.083,1.205,1978.8,-0.26478968220517574,230.3415514690987,18.0,0.031,1.115,1.202,6004.2,7.1954467425542905,797.8309555994338,4.0,0.022,1.024,1.136,22673729
1463836548,6097.7,-1.5026416226396226,369.0403627663229,10.0,0.017,1.267,1.61,10933.0,-1.4555090748487525,473.2823996173195,16.0,0.028,1.255,1.848,,,,0.0,0.0,0.0,0.0,3636.8,0.9829169513841436,332.31062183697173,13.0,0.021,1.175,1.266,2459.7,-1.4492425126247896,159.02467946933015,14.0,0.024,1.018,1.645,8254.0,1.1760470658822353,1144.1506582663988,6.0,0.012,1.071,1.133,5111.799999999999,0.7835369410509825,467.74173472561023,7.0,0.011,1.127,1.31,7125.700000000001,-2.418259695671739,741.9303067087307,17.0,0.027,1.2,1.246,3294.4,-1.3155114081431976,339.78851152398136,14.0,0.024,1.269,1.248,7009.8,5.398060032332794,617.4172009904663,9.0,0.015,1.175,1.322,27591482
1466017476,65534.0,-71.36759387343544,11283.13502686075,0.0,0.0,0.0,0.0,65534.0,77.02806689276107,17385.60465328561,0.0,0.0,0.0,0.0,65534.0,-64.40224329594507,11573.563609152716,0.0,0.0,0.0,0.0,65534.0,-69.298011699805,12897.868024035786,0.0,0.0,0.0,0.0,28573.0,-83.970417159714,3751.8854841928123,10.0,0.02,1.012,1.136,45687.8,-0.8316361393976767,6450.008237251754,6.0,0.016,1.051,1.065,45466.6,42.4600256662389,6383.654549243935,7.0,0.013,1.014,1.089,45102.3,-9.270628822852952,5871.793035618217,7.0,0.01,1.094,1.125,65534.0,14.369410509824837,13392.205551325671,0.0,0.0,0.0,0.0,65534.0,31.330411159814002,16106.7305189728,0.0,0.0,0.0,0.0,133215
1466051838,3151.5,1.825602906618223,348.4141271223283,8.0,0.014,1.053,1.296,8160.700000000001,-4.006366560557324,399.24416738930535,11.0,0.018,1.013,1.93,3977.9,-0.23194613423109614,451.46495833742995,15.0,0.026,1.029,1.223,3280.8,-3.621989633506108,318.3791403884642,11.0,0.017,1.168,1.144,2015.6000000000001,-1.087698538357694,160.25603007558018,15.0,0.026,1.172,1.394,4824.8,1.7572707121547975,591.4718174179259,6.0,0.01,1.197,1.136,7058.4,-5.619389676838719,813.5373322309915,20.0,0.037,1.111,1.177,11441.7,0.49747504208263194,664.2366244491267,9.0,0.02,2.086,1.47,3428.5,0.2654003674177945,320.58564021173197,18.0,0.029,1.183,1.23,8910.099999999999,-3.167613873102115,656.9813689746472,6.0,0.01,1.067,1.327,35784097
1466563606,8222.1,-2.4411759804003266,671.2430736249319,19.0,0.045,1.2,1.638,8291.7,1.4020599656672388,378.5111503864939,19.0,0.033,1.986,1.579,3551.8,-0.49530841152647453,389.40931304811375,14.0,0.025,1.034,1.214,2789.8,-1.2750287495208412,279.7778961308539,16.0,0.032,1.532,1.19,1544.9,-0.3555274078765354,108.26346420589398,22.0,0.039,1.546,1.369,13923.1,10.246912551457475,916.934662701537,24.0,0.039,1.081,1.46,5947.0,2.984466925551241,588.2708826282303,18.0,0.032,1.026,1.26,6132.9,-0.2604623256279062,664.7121429769651,18.0,0.032,1.251,1.161,2634.3,-0.16656810232668165,267.8020767598888,18.0,0.031,1.155,1.254,3125.0,1.2179797003383277,360.60286497330344,12.0,0.02,1.07,1.257,1744568
1466604072,7014.4,-7.286995216746387,647.0296198605515,7.0,0.015,1.676,1.167,18589.9,-5.58040699321678,924.0656835144262,16.0,0.032,1.15,1.445,6064.2,2.158614023099615,576.8134290759069,9.0,0.015,1.259,1.181,7494.2,-5.9725671238812685,577.3081373374195,7.0,0.016,1.614,1.291,2240.7,0.19239980572443016,236.82987576235087,22.0,0.043,1.137,1.238,11790.900000000001,-12.162797286711887,1713.7925913635227,9.0,0.016,1.028,1.073,587.1,1.9619006349894168,56.92259023205299,36.0,0.06,6.447,1.358,814.9,1.0183830269495509,65.20867842955909,27.0,0.045,7.669,1.593,6929.299999999999,-4.310244829252846,587.5948531099908,7.0,0.013,1.53,1.291,9724.099999999999,-0.47189213513108114,1026.0418984043229,10.0,0.017,1.13,1.182,17735202
1467444506,5455.4,1.460925651239146,679.203839736696,4.0,0.008,1.144,1.101,12735.9,0.8742520957984034,898.9175814594442,20.0,0.035,1.219,1.309,4113.6,-14.59182346960884,529.4090831038465,5.0,0.012,1.009,1.061,4464.9,1.075448742520958,616.354465582594,10.0,0.018,1.025,1.13,2083.4,0.33299445009249845,190.66162648852864,18.0,0.03,1.391,1.273,14634.3,-16.92268462192297,1705.8983411933993,4.0,0.006,1.184,1.146,8459.9,8.571257145714238,1136.4170161077577,3.0,0.007,1.52,1.237,8968.6,32.9359677338711,1400.1057451724278,4.0,0.011,1.004,1.005,4142.8,-1.3029116181396976,515.6622337028065,17.0,0.032,1.08,1.191,7873.8,5.004583256945717,1047.5682324359434,5.0,0.01,1.114,1.102,30058084
1468181012,3622.7,-1.9188846852552457,309.04822254269385,11.0,0.019,1.073,1.246,5594.7,3.0768153864102263,460.45013857144505,19.0,0.032,1.051,1.361,2813.0,-2.9731337811036482,268.282841947585,10.0,0.018,1.027,1.253,2813.5,-3.102181630306162,267.6745379768169,10.0,0.018,1.041,1.244,2367.4,-0.45182580290328495,200.31605346223955,17.0,0.029,1.113,1.398,3685.2,-0.9772503791603473,275.2336410636605,9.0,0.018,1.431,1.211,5298.0,-1.4211763137281046,348.5326856126131,9.0,0.022,1.548,1.443,5863.1,-0.6375893735104415,393.7389895601109,18.0,0.03,1.597,1.287,3352.2,2.5447409209846503,293.3820687858727,15.0,0.028,1.242,1.236,8192.4,-5.229646172563791,674.220156475687,9.0,0.016,1.391,1.289,36605564
1468312828,4628.4,5.191680138664355,532.9366589474505,12.0,0.024,1.049,1.169,,,,0.0,0.0,0.0,0.0,4412.5,-2.0546990883485274,474.34546101024324,10.0,0.022,1.217,1.161,6166.1,4.627056215729738,663.8950413909686,14.0,0.025,1.168,1.201,,,,0.0,0.0,0.0,0.0,3944.5,-0.07794870085498574,654.7362103795282,2.0,0.014,1.116,1.058,4157.8,1.2736121064648922,417.2571183256845,6.0,0.018,1.332,1.277,6913.6,3.064548924184597,361.61016498181664,12.0,0.022,3.064,1.492,5452.6,-4.517889102617714,613.4552636995103,13.0,0.024,1.015,1.129,9414.099999999999,3.674822086298562,982.1276066599659,14.0,0.024,1.332,1.192,36474948
1469153943,4064.2,0.9647505874902085,384.07094279482607,9.0,0.015,1.233,1.254,6531.4,3.884168597190047,456.7287077295683,19.0,0.033,1.339,1.334,3370.8999999999996,-2.6249895835069417,341.72079747915035,7.0,0.013,1.265,1.171,4223.2,-3.6852052465792235,336.2905738793615,16.0,0.03,1.603,1.145,3117.3,-0.348827519541341,207.10361919946138,16.0,0.027,1.596,1.375,5043.2,-3.94746754220763,478.5438114432544,8.0,0.023,1.038,1.29,4310.1,-1.9125347910868151,525.2764170362796,11.0,0.02,1.106,1.137,8839.0,1.521807969867169,523.7689274515513,9.0,0.014,2.857,1.451,4221.6,-1.4769920501324978,342.4328706042654,12.0,0.021,1.722,1.22,7993.4,-8.318811353144115,749.160188516332,13.0,0.023,1.186,1.245,35461196
1469190191,8446.2,-5.737987700204997,602.9388933741612,17.0,0.035,1.232,1.492,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,7404.7,19.506958217363042,906.8250787924999,6.0,0.008,1.067,1.117,1896.8,0.8288041862401142,256.16334430160344,18.0,0.031,1.099,1.147,5001.3,-8.270912151464142,766.6339842851685,2.0,0.009,1.025,1.013,4193.9,-11.230896151730805,577.1289789886129,4.0,0.009,1.218,1.079,4865.9,-2.488291861802303,645.8373167729019,3.0,0.004,1.166,1.069,2818.9,0.40350994150097497,361.9192882869874,15.0,0.024,1.019,1.164,6779.3,-2.5882401959967334,890.8618836849934,8.0,0.018,1.011,1.127,47072066
1469260621,35733.399999999994,-0.3943100948317528,829.0582339464277,2.0,0.07,7.284,4.142,21349.4,-2.859319011349811,1060.710076408296,17.0,0.027,1.747,1.442,65534.0,2.6536557724037935,1481.4512185348735,1.0,0.0,0.0,0.0,7772.5,2.0733487775203745,382.03405236913244,12.0,0.024,2.399,1.312,2463.0,-1.412576457059049,221.04682852167343,18.0,0.029,1.661,1.269,17131.6,-0.13993100114998083,446.29333394452937,2.0,0.084,5.838,3.419,2697.5,-0.22552957450709155,248.24135964692235,8.0,0.03,1.358,1.367,2134.8,-2.210263162280629,226.50070201333193,14.0,0.023,1.093,1.223,16488.9,3.8380992931959463,810.0299204507255,1.0,0.0,0.0,0.0,7748.8,-8.538024366260561,852.5990334890282,16.0,0.026,1.008,1.186,1580085
1469324627,3062.1,1.16716388060199,342.28068889135153,9.0,0.014,1.006,1.148,7176.1,0.7386876885385244,529.6453341577468,14.0,0.023,1.406,1.404,2975.2,-0.47587540207663204,285.310924168885,14.0,0.025,1.382,1.22,3240.8,-1.557657372377127,281.70273493978976,16.0,0.035,1.144,1.275,3053.8,-0.09071515474742088,229.97206656773236,14.0,0.024,1.276,1.362,2405.8,-1.7004883251945802,267.07265861155696,10.0,0.022,1.785,1.279,3155.9,-3.653939101014983,379.7084732147999,4.0,0.016,1.036,1.146,1901.3,-0.9828836186063565,250.87324209774002,15.0,0.024,1.191,1.087,3210.9,-3.1258045443027282,322.4007056760524,11.0,0.021,1.009,1.299,9655.2,-50.89685171913801,1478.6276867914787,0.0,0.0,0.0,0.0,39065251
1469540533,5757.299999999999,-1.558874018766354,325.9520108738948,5.0,0.013,1.049,1.974,,,,0.0,0.0,0.0,0.0,4919.5,-1.2663955600739987,276.0559656735443,5.0,0.012,1.073,1.24,5984.4,1.3725604573257113,366.9426954544308,7.0,0.019,1.011,1.949,5207.0,-1.0990983483608607,212.27209108910844,7.0,0.014,1.547,1.873,2541.5,0.5090581823636273,321.86859388926473,8.0,0.018,1.239,1.122,3629.3,-9.758387360210664,261.4404910367178,5.0,0.013,1.317,1.609,,,,0.0,0.0,0.0,0.0,5525.1,-0.006166563890601823,335.1575897272908,9.0,0.024,1.031,1.646,12648.7,-0.8356360727321211,654.3029659196079,6.0,0.016,1.718,1.669,42623394
1469602035,9286.5,4.5202913284778585,412.2039945911116,14.0,0.026,3.979,1.41,8953.7,-0.6711388143530941,698.0178158667086,21.0,0.035,1.268,1.312,2475.3,4.54294095098415,306.9225556541767,15.0,0.026,1.022,1.159,2652.8,-2.610756487391877,309.1365110226472,14.0,0.025,1.08,1.13,2849.0,-0.44479258679022016,259.2078697575783,14.0,0.03,1.012,1.394,7134.8,-4.561490641822636,635.9009649222522,12.0,0.02,2.38,1.303,7515.3,-0.3059949000849986,433.1873957579597,8.0,0.012,1.774,1.568,4109.4,-2.599673338777687,402.8701210030184,15.0,0.03,1.028,1.305,2936.8,2.5965757895265353,355.5113445251511,16.0,0.031,1.004,1.139,8884.2,1.008549857502375,967.8991627215507,11.0,0.023,1.005,1.204,20609079
1469935552,2191.4,1.052365793903435,281.00142999823015,15.0,0.024,1.007,1.124,,,,0.0,0.0,0.0,0.0,2098.1000000000004,-2.1014149764170598,240.0609454087426,14.0,0.022,1.332,1.132,2691.1,-2.0332161130647823,303.7573825235322,17.0,0.028,1.072,1.19,2205.5,-0.8415359744004267,237.9413524112212,20.0,0.036,1.033,1.231,3630.8999999999996,-4.603289945167581,431.9014100710667,6.0,0.01,1.3,1.467,2187.4,2.1573473775437075,300.9205561357322,7.0,0.011,1.021,1.055,3558.3,0.8033032782786954,503.0106036807752,15.0,0.028,1.119,1.087,2973.7,0.9842835952734121,294.03620584572803,13.0,0.023,1.233,1.244,5447.4,-0.4774920417993033,659.1038234097741,14.0,0.022,1.132,1.152,21948641
1470369862,3262.6,-0.8821519641339312,374.76928626553274,15.0,0.029,1.05,1.241,22985.5,-3.210563157280712,1151.2948531538027,22.0,0.036,1.296,1.812,2770.9,-2.6560223996266727,275.9152667158252,13.0,0.025,1.331,1.172,3012.3,-1.9420676322061299,334.97851164972315,19.0,0.036,1.054,1.246,3087.6000000000004,-0.6002566623889601,251.31070888721416,17.0,0.027,1.237,1.334,1546.5,-1.0864318928017866,195.26537008216323,14.0,0.025,1.022,1.127,2541.3999999999996,0.9361177313711438,235.4679993460027,9.0,0.016,1.322,1.225,1876.8000000000002,-1.2620122997950034,216.8324694929555,15.0,0.032,1.053,1.197,3378.2,2.6325561240645987,397.7377514277038,17.0,0.028,1.026,1.203,9190.6,5.250212496458392,897.2098956855347,14.0,0.026,1.004,1.314,375939
1472087348,7915.799999999999,5.478975350410827,594.1274794781775,8.0,0.014,1.475,1.364,19349.800000000003,1.8021699638339361,916.9385334677866,16.0,0.029,1.254,1.564,6250.0,-0.39356010733154445,516.2211378890579,5.0,0.012,2.113,1.249,7813.0,-1.0793153447442543,558.1826284125357,5.0,0.009,1.413,1.523,1976.2,2.1566785388599254,207.36649235066207,17.0,0.029,1.028,1.396,11253.400000000001,-0.2532624456259062,1640.1835727303599,3.0,0.007,1.031,1.077,563.8,1.4316928051199147,55.95536633334648,33.0,0.056,6.755,1.417,4390.3,0.5878568690521825,89.31339711278957,5.0,0.012,1.199,4.413,7497.8,-3.887218546357561,560.9339549196221,6.0,0.011,1.623,1.372,9119.2,6.895618406359894,923.3429630517458,8.0,0.022,1.215,1.171,15936234
1472473932,3640.5,0.5683905268245529,285.5892340524197,11.0,0.018,1.701,1.265,,,,0.0,0.0,0.0,0.0,2823.7,0.5305744904251596,238.7995754087474,9.0,0.022,1.375,1.256,4505.7,-1.452375793736771,340.20580242395994,9.0,0.014,1.703,1.409,2805.1000000000004,-0.5355410743154281,189.13147806674343,17.0,0.027,1.348,1.325,2970.8999999999996,-1.7033216113064782,334.3434968275923,12.0,0.019,1.121,1.144,3229.4,-1.933584440259329,264.59545195073434,9.0,0.017,1.277,1.443,,,,0.0,0.0,0.0,0.0,4790.5,1.2019633006116566,316.4387034681354,10.0,0.023,1.473,1.323,8769.8,-0.4038266028899518,651.4898815307325,12.0,0.029,1.141,1.224,13325770
1474141102,2209.3,-1.9483508608189863,240.6826610150111,12.0,0.022,1.099,1.201,6193.1,2.648122531291145,485.60627553530384,17.0,0.03,1.109,1.33,1806.6,2.4325927901201645,206.76002933803107,15.0,0.037,1.138,1.212,2836.4,-1.4923751270812153,250.53000004925212,27.0,0.045,1.013,1.392,2764.9,0.7897535041082648,206.98652272228844,15.0,0.026,1.149,1.304,2099.2,4.6516724721254645,288.5664335229155,9.0,0.014,1.035,1.142,3590.9,2.9725171247145883,273.11682979017195,9.0,0.022,1.557,1.528,2281.3,-0.2221462975617073,298.1605336701512,16.0,0.026,1.007,1.135,2419.5,3.0225162913951436,234.94941396512598,14.0,0.024,1.017,1.265,6712.200000000001,-37.48397526707888,793.2172687984747,3.0,0.006,1.154,1.099,46445468
1476041037,7897.0,0.10611489808503191,390.5054619944642,9.0,0.017,1.811,1.564,19465.3,0.96158397360044,625.1367341698755,11.0,0.018,1.319,2.106,,,,0.0,0.0,0.0,0.0,5734.5,0.8960183996933384,307.84949117357064,7.0,0.013,1.194,1.671,3826.2,-0.7883201946634223,208.62777231660738,11.0,0.021,1.273,1.676,4137.200000000001,7.474008766520558,617.7530793778583,6.0,0.011,1.026,1.06,5804.9,5.91743470942151,392.18943884334794,6.0,0.01,1.396,1.492,4730.9,5.950550824152931,416.23099424165355,14.0,0.025,1.047,1.351,5189.6,0.6507058215696405,349.7602083163379,8.0,0.015,1.521,1.463,11247.5,6.474575423742937,680.162843393297,8.0,0.015,1.421,1.615,32893033
